id,key,Rank,Taxa,originalName,Kingdom,Phylum,Class,Order,Family,Genus,Species,Common,scientificName,canonicalName,Status,Confidence,Match,Stamp
S04117,2487054,SPECIES,Acanthagenys rufogularis,Acanthagenys rufogularis,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Acanthagenys,Acanthagenys rufogularis,Spiny-cheeked Honeyeater,"Acanthagenys rufogularis Gould, 1838",Acanthagenys rufogularis,ACCEPTED,100,EXACT,2019-12-02T13:58:23Z
S04125,7191190,SUBSPECIES,Accipiter cirrocephalus,Accipiter cirrocephalus cirrocephalus,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter cirrocephalus,NA,Accipiter cirrocephalus cirrocephalus,Accipiter cirrocephalus cirrocephalus,ACCEPTED,100,EXACT,2019-12-02T13:59:40Z
S04133,5230482,SPECIES,Melithreptus lunatus,Melithreptus lunatus,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Melithreptus,Melithreptus lunatus,White-naped Honeyeater,"Melithreptus lunatus (Vieillot, 1802)",Melithreptus lunatus,ACCEPTED,100,EXACT,2019-12-02T14:42:27Z
S04141,2496258,SPECIES,Cacomantis flabelliformis,Cacomantis flabelliformis,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Cacomantis,Cacomantis flabelliformis,Fan-tailed Cuckoo,"Cacomantis flabelliformis (Latham, 1802)",Cacomantis flabelliformis,ACCEPTED,100,EXACT,2019-12-02T14:27:16Z
S04169,2475648,SPECIES,Dacelo novaeguineae,Dacelo novaeguineae,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Dacelo,Dacelo novaeguineae,Laughing Kookaburra,"Dacelo novaeguineae (Hermann, 1783)",Dacelo novaeguineae,ACCEPTED,100,EXACT,2019-12-02T14:32:46Z
S04177,2479329,SPECIES,Platycercus eximius,Platycercus eximius,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Platycercus,Platycercus eximius,Eastern Rosella,"Platycercus eximius (Shaw, 1792)",Platycercus eximius,ACCEPTED,100,EXACT,2019-12-02T14:49:02Z
S04193,5843303,SPECIES,Gehyra lazelli,Gehyra lazelli,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Gehyra,Gehyra lazelli,NA,"Gehyra lazelli (Wells & Wellington, 1985)",Gehyra lazelli,ACCEPTED,100,EXACT,2019-12-02T14:36:22Z
S04205,2440122,SPECIES,Petrogale xanthopus,Petrogale xanthopus  (NC),Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Petrogale,Petrogale xanthopus,Yellow-footed Rock-wallaby,"Petrogale xanthopus Gray, 1855",Petrogale xanthopus,ACCEPTED,100,EXACT,2019-12-02T14:47:51Z
S04249,7342323,SUBSPECIES,Ceyx azureus,Ceyx azureus azureus,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceyx,Ceyx azureus,NA,Ceyx azureus azureus,Ceyx azureus azureus,ACCEPTED,100,EXACT,2019-12-02T14:28:53Z
S04257,2486151,SPECIES,Pycnonotus jocosus,Pycnonotus jocosus,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus jocosus,Red-whiskered Bulbul,"Pycnonotus jocosus (Linnaeus, 1758)",Pycnonotus jocosus,ACCEPTED,100,EXACT,2019-12-02T14:51:27Z
S04281,6170971,SUBSPECIES,Stipiturus malachurus,Stipiturus malachurus halmaturinus,Animalia,Chordata,Aves,Passeriformes,Maluridae,Stipiturus,Stipiturus malachurus,NA,"Stipiturus malachurus halmaturinus Parsons, 1920",Stipiturus malachurus halmaturinus,ACCEPTED,100,EXACT,2019-12-02T14:53:52Z
S04329,7571960,SPECIES,Cryptoblepharus ochrus,Cryptoblepharus ochrus,Animalia,Chordata,Reptilia,Squamata,Scincidae,Cryptoblepharus,Cryptoblepharus ochrus,Pale snake-eyed skink,"Cryptoblepharus ochrus Horner, 2007",Cryptoblepharus ochrus,ACCEPTED,100,EXACT,2019-12-02T14:31:31Z
S04345,7954445,SPECIES,Delma petersoni,Delma petersoni,Animalia,Chordata,Reptilia,Squamata,Pygopodidae,Delma,Delma petersoni,NA,"Delma petersoni Shea, 1991",Delma petersoni,ACCEPTED,100,EXACT,2019-12-02T14:33:14Z
S04353,2472834,SPECIES,Aprasia aurita,Aprasia aurita,Animalia,Chordata,Reptilia,Squamata,Pygopodidae,Aprasia,Aprasia aurita,Eared Worm-lizard,"Aprasia aurita Kluge, 1974",Aprasia aurita,ACCEPTED,100,EXACT,2019-12-02T14:25:00Z
S04389,2440023,SPECIES,Bettongia lesueur,Bettongia lesueur lesueur,Animalia,Chordata,Mammalia,Diprotodontia,Potoroidae,Bettongia,Bettongia lesueur,Boodie,"Bettongia lesueur (Quoy & Gaimard, 1824)",Bettongia lesueur,ACCEPTED,100,HIGHERRANK,2019-12-02T14:26:48Z
S04397,4837018,SPECIES,Craterocephalus fulvus,Craterocephalus fulvus,Animalia,Chordata,Actinopterygii,Atheriniformes,Atherinidae,Craterocephalus,Craterocephalus fulvus,Tawny hardyhead,"Craterocephalus fulvus Ivantsoff, Crowley & Allen, 1987",Craterocephalus fulvus,ACCEPTED,100,EXACT,2019-12-02T14:31:12Z
S04409,2410605,SPECIES,Neochanna cleaveri,Neochanna cleaveri,Animalia,Chordata,Actinopterygii,Osmeriformes,Galaxiidae,Neochanna,Neochanna cleaveri,Tasmanian mudfish,"Neochanna cleaveri (Scott, 1934)",Neochanna cleaveri,ACCEPTED,100,EXACT,2019-12-02T14:44:27Z
S04417,2472775,SPECIES,Delma desmosa,Delma desmosa,Animalia,Chordata,Reptilia,Squamata,Pygopodidae,Delma,Delma desmosa,NA,"Delma desmosa Maryan, Aplin & Adams, 2007",Delma desmosa,ACCEPTED,100,EXACT,2019-12-02T14:33:08Z
S04425,2450219,SPECIES,Pseudonaja aspidorhyncha,Pseudonaja aspidorhyncha,Animalia,Chordata,Reptilia,Squamata,Elapidae,Pseudonaja,Pseudonaja aspidorhyncha,NA,"Pseudonaja aspidorhyncha (Mccoy, 1879)",Pseudonaja aspidorhyncha,ACCEPTED,100,EXACT,2019-12-02T14:50:36Z
S04441,2449662,SPECIES,Notechis scutatus,Notechis scutatus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Notechis,Notechis scutatus,Mainland Tiger Snake,"Notechis scutatus (Peters, 1861)",Notechis scutatus,ACCEPTED,100,EXACT,2019-12-02T14:45:17Z
S04493,6066776,SPECIES,Diplodactylus wiru,Diplodactylus wiru,Animalia,Chordata,Reptilia,Squamata,Diplodactylidae,Diplodactylus,Diplodactylus wiru,Desert Wood Gecko,"Diplodactylus wiru Hutchinson, Doughty & Oliver, 2009",Diplodactylus wiru,ACCEPTED,100,EXACT,2019-12-02T14:33:51Z
S04513,8428783,SPECIES,Nyctophilus major,Nyctophilus major,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Nyctophilus,Nyctophilus major,NA,"Nyctophilus major Gray, 1844",Nyctophilus major,ACCEPTED,100,EXACT,2019-12-02T14:45:44Z
S04549,2413176,SPECIES,Hyperlophus vittatus,Hyperlophus vittatus,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Hyperlophus,Hyperlophus vittatus,Sandy sprat,"Hyperlophus vittatus (Castelnau, 1875)",Hyperlophus vittatus,ACCEPTED,100,EXACT,2019-12-02T14:38:33Z
S04557,2407344,SPECIES,Contusus richei,Contusus richei,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Contusus,Contusus richei,Prickly toadfish,"Contusus richei (Fréminville, 1813)",Contusus richei,ACCEPTED,100,EXACT,2019-12-02T14:30:32Z
S04573,2406660,SPECIES,Thamnaconus degeni,Thamnaconus degeni,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Monacanthidae,Thamnaconus,Thamnaconus degeni,Degen's leatherjacket,"Thamnaconus degeni (Regan, 1903)",Thamnaconus degeni,ACCEPTED,100,EXACT,2019-12-02T14:55:09Z
S04581,2406858,SPECIES,Eubalichthys cyanoura,Eubalichthys cyanoura,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Monacanthidae,Eubalichthys,Eubalichthys cyanoura,Bluetail leatherjacket,"Eubalichthys cyanoura Hutchins, 1987",Eubalichthys cyanoura,ACCEPTED,100,EXACT,2019-12-02T14:35:04Z
S04601,2383363,SPECIES,Pictilabrus laticlavius,Pictilabrus laticlavius,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Pictilabrus,Pictilabrus laticlavius,green parrotfish,"Pictilabrus laticlavius (Richardson, 1840)",Pictilabrus laticlavius,ACCEPTED,100,EXACT,2019-12-02T14:48:39Z
S04629,2419304,SPECIES,Myliobatis tenuicaudatus,Myliobatis tenuicaudatus,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis tenuicaudatus,Eagle ray,"Myliobatis tenuicaudatus Hector, 1877",Myliobatis tenuicaudatus,ACCEPTED,100,EXACT,2019-12-02T14:43:53Z
S04645,2389751,SPECIES,Paraplesiops meleagris,Paraplesiops meleagris,Animalia,Chordata,Actinopterygii,Perciformes,Plesiopidae,Paraplesiops,Paraplesiops meleagris,Blue devil,"Paraplesiops meleagris (Peters, 1869)",Paraplesiops meleagris,ACCEPTED,100,EXACT,2019-12-02T14:46:57Z
S04653,2389723,SPECIES,Trachinops caudimaculatus,Trachinops caudimaculatus,Animalia,Chordata,Actinopterygii,Perciformes,Plesiopidae,Trachinops,Trachinops caudimaculatus,Blotched-tailed trachinops,"Trachinops caudimaculatus McCoy, 1890",Trachinops caudimaculatus,ACCEPTED,100,EXACT,2019-12-02T14:55:35Z
S04717,2418347,SPECIES,Mustelus antarcticus,Mustelus antarcticus,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,Mustelus antarcticus,Gummy shark,"Mustelus antarcticus Günther, 1870",Mustelus antarcticus,ACCEPTED,100,EXACT,2019-12-02T14:43:48Z
S04937,5213725,SPECIES,Mola mola,Mola mola,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Molidae,Mola,Mola mola,Ocean sunfish,"Mola mola (Linnaeus, 1758)",Mola mola,ACCEPTED,100,EXACT,2019-12-02T14:43:17Z
S05057,2387346,SPECIES,Haletta semifasciata,Haletta semifasciata,Animalia,Chordata,Actinopterygii,Perciformes,Odacidae,Haletta,Haletta semifasciata,Blue-arsed whiting,"Haletta semifasciata (Valenciennes, 1840)",Haletta semifasciata,ACCEPTED,100,EXACT,2019-12-02T14:37:18Z
S05153,2337292,SPECIES,Neosebastes scorpaenoides,Neosebastes scorpaenoides,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Neosebastidae,Neosebastes,Neosebastes scorpaenoides,Cobbler perch,"Neosebastes scorpaenoides Guichenot, 1867",Neosebastes scorpaenoides,ACCEPTED,100,EXACT,2019-12-02T14:44:43Z
S05381,2376277,SPECIES,Cryptocentroides gobioides,Cryptocentroides gobioides,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Cryptocentroides,Cryptocentroides gobioides,Crested oystergoby,"Cryptocentroides gobioides (Ogilby, 1886)",Cryptocentroides gobioides,ACCEPTED,100,EXACT,2019-12-02T14:31:35Z
S05461,9395172,SPECIES,Echidna ramsayi,Megalibgwilia ramsayi,Animalia,Chordata,Mammalia,Monotremata,Tachyglossidae,Megalibgwilia,Echidna ramsayi,NA,"Echidna ramsayi (Owen, 1884)",Echidna ramsayi,ACCEPTED,NA,Synonym,2019-12-02T14:42:03Z
S05489,6170504,SUBSPECIES,Barnardius zonarius,Barnardius zonarius zonarius,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Barnardius,Barnardius zonarius,Australian Ringneck (Port Lincoln),Barnardius zonarius zonarius,Barnardius zonarius zonarius,ACCEPTED,100,EXACT,2019-12-02T14:26:38Z
S05509,4531,FAMILY,Paguridae,PAGURIDAE sp.,Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,NA,NA,right-handed hermit crabs,Paguridae,Paguridae,ACCEPTED,96,EXACT,2019-12-02T14:46:44Z
S05533,4608882,SPECIES,Fonscochlea accepta,Fonscochlea accepta,Animalia,Mollusca,Gastropoda,Littorinimorpha,Tateidae,Fonscochlea,Fonscochlea accepta,NA,"Fonscochlea accepta Ponder, Hershler & B.W.Jenkins, 1989",Fonscochlea accepta,ACCEPTED,100,EXACT,2019-12-02T14:35:44Z
S05577,2224777,SPECIES,Macrobrachium australiense,Macrobrachium australiense,Animalia,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Macrobrachium,Macrobrachium australiense,NA,"Macrobrachium australiense Holthuis, 1950",Macrobrachium australiense,ACCEPTED,100,EXACT,2019-12-02T14:41:22Z
S05681,1920496,SPECIES,Pieris rapae,Pieris rapae,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,Pieris rapae,Small White,"Pieris rapae (Linnaeus, 1758)",Pieris rapae,ACCEPTED,100,EXACT,2019-12-02T14:48:40Z
S05737,4780098,SPECIES,Naucoris congrex,Naucoris congrex,Animalia,Arthropoda,Insecta,Hemiptera,Naucoridae,Naucoris,Naucoris congrex,NA,"Naucoris congrex Stål, 1876",Naucoris congrex,ACCEPTED,100,EXACT,2019-12-02T14:44:09Z
S05745,5192470,SPECIES,Potamopyrgus antipodarum,Potamopyrgus antipodarum,Animalia,Mollusca,Gastropoda,Littorinimorpha,Tateidae,Potamopyrgus,Potamopyrgus antipodarum,New Zealand mud snail,"Potamopyrgus antipodarum (Gray, 1843)",Potamopyrgus antipodarum,ACCEPTED,100,EXACT,2019-12-02T14:49:50Z
S05753,4683551,GENUS,Thraulophlebia,Thraulophlebia inconspicua,Animalia,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Thraulophlebia,NA,NA,"Thraulophlebia Demoulin, 1955",Thraulophlebia,ACCEPTED,96,HIGHERRANK,2019-12-02T14:55:13Z
S05761,1646511,SPECIES,Austrosimulium furiosum,Austrosimulium furiosum,Animalia,Arthropoda,Insecta,Diptera,Simuliidae,Austrosimulium,Austrosimulium furiosum,NA,"Austrosimulium furiosum (Skuse, 1889)",Austrosimulium furiosum,ACCEPTED,100,EXACT,2019-12-02T14:26:20Z
S05797,1432000,SPECIES,Hellyethira simplex,Hellyethira simplex,Animalia,Arthropoda,Insecta,Trichoptera,Hydroptilidae,Hellyethira,Hellyethira simplex,NA,"Hellyethira simplex (Mosely, 1934)",Hellyethira simplex,ACCEPTED,100,EXACT,2019-12-02T14:37:26Z
S05809,4648595,SPECIES,Cherax cainii,Cherax cainii,Animalia,Arthropoda,Malacostraca,Decapoda,Parastacidae,Cherax,Cherax cainii,smooth marron,"Cherax cainii Austin, 2002",Cherax cainii,ACCEPTED,100,EXACT,2019-12-02T14:29:23Z
S05817,1349405,SPECIES,Hylaeus violaceus,Hylaeus (Euprosopis) violaceus,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,Hylaeus,Hylaeus violaceus,NA,"Hylaeus violaceus (Smith, 1853)",Hylaeus violaceus,ACCEPTED,100,EXACT,2019-12-02T14:38:26Z
S05921,5034123,SPECIES,Camponotus gibbinotus,Camponotus gibbinotus,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus gibbinotus,NA,"Camponotus gibbinotus Forel, 1902",Camponotus gibbinotus,ACCEPTED,100,EXACT,2019-12-02T14:28:08Z
S08005,2481643,SPECIES,Eudyptes chrysolophus,Eudyptes chrysolophus,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysolophus,Macaroni Penguin,"Eudyptes chrysolophus (Brandt, 1837)",Eudyptes chrysolophus,ACCEPTED,100,EXACT,2019-12-02T14:35:09Z
S09309,6170505,SUBSPECIES,Barnardius zonarius,Barnardius zonarius barnardi (NC),Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Barnardius,Barnardius zonarius,Australian Ringneck (Mallee),"Barnardius zonarius barnardi (Vigors & Horsfield, 1827)",Barnardius zonarius barnardi,ACCEPTED,100,EXACT,2019-12-02T14:26:36Z
S09385,6170988,SUBSPECIES,Malurus splendens,Malurus splendens melanotus,Animalia,Chordata,Aves,Passeriformes,Maluridae,Malurus,Malurus splendens,NA,"Malurus splendens melanotus Gould, 1841",Malurus splendens melanotus,ACCEPTED,100,EXACT,2019-12-02T14:41:53Z
S09413,6089724,SUBSPECIES,Cinclosoma castanotum,Cinclosoma castanotus castanotus,Animalia,Chordata,Aves,Passeriformes,Psophodidae,Cinclosoma,Cinclosoma castanotum,NA,Cinclosoma castanotum castanotum,Cinclosoma castanotum castanotum,ACCEPTED,96,FUZZY,2019-12-02T14:29:59Z
S09561,7192399,SUBSPECIES,Climacteris affinis,Climacteris affinis affinis,Animalia,Chordata,Aves,Passeriformes,Climacteridae,Climacteris,Climacteris affinis,NA,Climacteris affinis affinis,Climacteris affinis affinis,ACCEPTED,100,EXACT,2019-12-02T14:30:13Z
S09801,2421280,SPECIES,Geotria australis,Geotria australis,Animalia,Chordata,Cephalaspidomorphi,Petromyzontiformes,Geotriidae,Geotria,Geotria australis,Pouched lamprey,"Geotria australis Gray, 1851",Geotria australis,ACCEPTED,100,EXACT,2019-12-02T14:36:41Z
S09829,2378393,SPECIES,Afurcagobius tamarensis,Afurcagobius tamarensis,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Afurcagobius,Afurcagobius tamarensis,Tamar River goby,"Afurcagobius tamarensis (Johnston, 1883)",Afurcagobius tamarensis,ACCEPTED,100,EXACT,2019-12-02T14:23:14Z
S09845,5214227,SPECIES,Galaxias brevipinnis,Galaxias brevipinnis,Animalia,Chordata,Actinopterygii,Osmeriformes,Galaxiidae,Galaxias,Galaxias brevipinnis,Koaro,"Galaxias brevipinnis Günther, 1866",Galaxias brevipinnis,ACCEPTED,100,EXACT,2019-12-02T14:35:59Z
S09853,8215487,SPECIES,Salmo trutta,Salmo trutta,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,Salmo trutta,Brown trout,"Salmo trutta Linnaeus, 1758",Salmo trutta,ACCEPTED,100,EXACT,2019-12-02T14:52:11Z
S10277,2481739,GENUS,Calidris,Calidris sp.,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,NA,Stints,"Calidris Merrem, 1804",Calidris,ACCEPTED,95,EXACT,2019-12-02T14:27:41Z
S10321,2474604,GENUS,Porzana,Porzana sp.,Animalia,Chordata,Aves,Gruiformes,Rallidae,Porzana,NA,soras,"Porzana Vieillot, 1816",Porzana,ACCEPTED,96,EXACT,2019-12-02T14:49:49Z
S10357,2489222,GENUS,Hirundo,Hirundo sp.,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Hirundo,NA,Barn Swallows,"Hirundo Linnaeus, 1758",Hirundo,ACCEPTED,95,EXACT,2019-12-02T14:37:59Z
S10365,2486986,GENUS,Certhionyx,Certhionyx sp.,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Certhionyx,NA,NA,"Certhionyx Lesson, 1830",Certhionyx,ACCEPTED,96,EXACT,2019-12-02T14:28:47Z
S10373,2486827,GENUS,Meliphaga,Meliphaga sp.,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Meliphaga,NA,NA,"Meliphaga Lewin, 1808",Meliphaga,ACCEPTED,96,EXACT,2019-12-02T14:42:19Z
S10381,2490889,GENUS,Zoothera,Zoothera sp.,Animalia,Chordata,Aves,Passeriformes,Turdidae,Zoothera,NA,NA,"Zoothera Vigors, 1832",Zoothera,ACCEPTED,96,EXACT,2019-12-02T14:57:15Z
S10437,2474964,GENUS,Turnix,Turnix sp.,Animalia,Chordata,Aves,Charadriiformes,Turnicidae,Turnix,NA,buttonquail,"Turnix Bonnaterre, 1791",Turnix,ACCEPTED,96,EXACT,2019-12-02T14:56:07Z
S10509,2440300,GENUS,Vombatus,Vombatus sp.,Animalia,Chordata,Mammalia,Diprotodontia,Vombatidae,Vombatus,NA,common wombat,"Vombatus Geoffroy Saint-Hilaire, 1803",Vombatus,ACCEPTED,96,EXACT,2019-12-02T14:56:57Z
S10525,2438969,GENUS,Notomys,Notomys sp.,Animalia,Chordata,Mammalia,Rodentia,Muridae,Notomys,NA,Australian Hopping Mice,"Notomys Lesson, 1842",Notomys,ACCEPTED,96,EXACT,2019-12-02T14:45:29Z
S10541,2386043,GENUS,Philypnodon,Philypnodon sp.,Animalia,Chordata,Actinopterygii,Perciformes,Eleotridae,Philypnodon,NA,bullies,"Philypnodon Bleeker, 1874",Philypnodon,ACCEPTED,96,EXACT,2019-12-02T14:48:23Z
S10585,2463185,GENUS,Cyclodomorphus,Cyclodomorphus sp.,Animalia,Chordata,Reptilia,Squamata,Scincidae,Cyclodomorphus,NA,NA,"Cyclodomorphus Fitzinger, 1843",Cyclodomorphus,ACCEPTED,96,EXACT,2019-12-02T14:32:33Z
S10593,2463718,GENUS,Morethia,Morethia sp.,Animalia,Chordata,Reptilia,Squamata,Scincidae,Morethia,NA,NA,"Morethia Gray, 1845",Morethia,ACCEPTED,96,EXACT,2019-12-02T14:43:30Z
S10621,9115,FAMILY,Scincidae,SCINCIDAE sp.,Animalia,Chordata,Reptilia,Squamata,Scincidae,NA,NA,skink,Scincidae,Scincidae,ACCEPTED,96,EXACT,2019-12-02T14:52:13Z
S11033,2369201,GENUS,Sphyraena,Sphyraena sp.,Animalia,Chordata,Actinopterygii,Perciformes,Sphyraenidae,Sphyraena,NA,barracudas,"Sphyraena Artedi, 1793",Sphyraena,ACCEPTED,95,EXACT,2019-12-02T14:53:20Z
S11041,1231,ORDER,Amphipoda,AMPHIPODA sp.,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,amphipods,Amphipoda,Amphipoda,ACCEPTED,96,EXACT,2019-12-02T14:23:37Z
S11069,4485457,GENUS,Micronecta,Micronecta sp.,Animalia,Arthropoda,Insecta,Hemiptera,Corixidae,Micronecta,NA,NA,"Micronecta Kirkaldy, 1897",Micronecta,ACCEPTED,96,EXACT,2019-12-02T14:42:59Z
S11077,1028971,GENUS,Cypris,Cypris sp.,Animalia,Arthropoda,Ostracoda,Podocopida,Cyprididae,Cypris,NA,NA,"Cypris O.F.Müller, 1776",Cypris,ACCEPTED,96,EXACT,2019-12-02T14:32:45Z
S11093,5935,FAMILY,Lestoideidae,LESTOIDEIDAE sp.,Animalia,Arthropoda,Insecta,Odonata,Lestoideidae,NA,NA,NA,Lestoideidae,Lestoideidae,ACCEPTED,96,EXACT,2019-12-02T14:40:09Z
S11105,2479053,SPECIES,Northiella haematogaster,Northiella haematogaster,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Northiella,Northiella haematogaster,Bluebonnet,"Northiella haematogaster (Gould, 1838)",Northiella haematogaster,ACCEPTED,100,EXACT,2019-12-02T14:45:08Z
S11149,2180900,GENUS,Piona,Piona sp.,Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Piona,NA,NA,"Piona Koch, 1842",Piona,ACCEPTED,95,EXACT,2019-12-02T14:48:41Z
S11157,1455279,GENUS,Thienemanniella,Thienemanniella sp.,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Thienemanniella,NA,NA,"Thienemanniella Kieffer, 1911",Thienemanniella,ACCEPTED,96,EXACT,2019-12-02T14:55:10Z
S11165,1439645,GENUS,Cheumatopsyche,Cheumatopsyche sp.,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Cheumatopsyche,NA,NA,"Cheumatopsyche Wallengren, 1891",Cheumatopsyche,ACCEPTED,96,EXACT,2019-12-02T14:29:27Z
S11173,1631084,GENUS,Culicoides,Culicoides sp.,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,NA,NA,"Culicoides Latreille, 1809",Culicoides,ACCEPTED,95,EXACT,2019-12-02T14:32:30Z
S11181,1433231,GENUS,Hydroptila,Hydroptila sp.,Animalia,Arthropoda,Insecta,Trichoptera,Hydroptilidae,Hydroptila,NA,NA,"Hydroptila Dalman, 1819",Hydroptila,ACCEPTED,96,EXACT,2019-12-02T14:38:12Z
S11201,1033653,GENUS,Hydrochus,Hydrochus sp.,Animalia,Arthropoda,Insecta,Coleoptera,Hydrochidae,Hydrochus,NA,NA,"Hydrochus Leach, 1817",Hydrochus,ACCEPTED,95,EXACT,2019-12-02T14:38:05Z
S11229,4683654,GENUS,Tasmanocoenis,Tasmanocoenis sp.,Animalia,Arthropoda,Insecta,Ephemeroptera,Caenidae,Tasmanocoenis,NA,NA,"Tasmanocoenis Lestage, 1930",Tasmanocoenis,ACCEPTED,96,EXACT,2019-12-02T14:54:51Z
S11237,809,ORDER,Hemiptera,HEMIPTERA sp.,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,true bugs,Hemiptera,Hemiptera,ACCEPTED,96,EXACT,2019-12-02T14:37:41Z
S11245,1317709,GENUS,Myrmecia,Myrmecia sp.,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,NA,NA,"Myrmecia Fabricius, 1804",Myrmecia,ACCEPTED,95,EXACT,2019-12-02T14:44:01Z
S15029,9372,FAMILY,Macropodidae,MACROPODIDAE sp.,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,NA,NA,kangaroo,Macropodidae,Macropodidae,ACCEPTED,96,EXACT,2019-12-02T14:41:28Z
S15037,1459,ORDER,Rodentia,RODENTIA sp.,Animalia,Chordata,Mammalia,Rodentia,NA,NA,NA,rodents,Rodentia,Rodentia,ACCEPTED,96,EXACT,2019-12-02T14:52:08Z
S15053,5099,FAMILY,Neosebastidae,NEOSEBASTIDAE sp.,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Neosebastidae,NA,NA,gurnard scorpionfishes,Neosebastidae,Neosebastidae,ACCEPTED,96,EXACT,2019-12-02T14:44:44Z
S15061,2671,FAMILY,Hydrobiidae,HYDROBIIDAE sp.,Animalia,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,NA,NA,mud snails,Hydrobiidae,Hydrobiidae,ACCEPTED,96,EXACT,2019-12-02T14:38:03Z
S15097,1,KINGDOM,Animalia,Trapdoor spider sp.,Animalia,NA,NA,NA,NA,NA,NA,animals,Animalia,Animalia,ACCEPTED,99,HIGHERRANK,2019-12-02T14:55:38Z
S15125,7849,FAMILY,Scirtidae,SCIRTIDAE sp.,Animalia,Arthropoda,Insecta,Coleoptera,Scirtidae,NA,NA,marsh beetle,Scirtidae,Scirtidae,ACCEPTED,96,EXACT,2019-12-02T14:52:16Z
S15133,1,KINGDOM,Animalia,COPEPODA sp.,Animalia,NA,NA,NA,NA,NA,NA,animals,Animalia,Animalia,ACCEPTED,99,HIGHERRANK,2019-12-02T14:30:34Z
S15141,7829,FAMILY,Hydraenidae,HYDRAENIDAE sp.,Animalia,Arthropoda,Insecta,Coleoptera,Hydraenidae,NA,NA,minute moss beetle,Hydraenidae,Hydraenidae,ACCEPTED,96,EXACT,2019-12-02T14:38:02Z
S15177,9647,FAMILY,Cicadellidae,CICADELLIDAE sp.,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,NA,NA,leafhoppers,Cicadellidae,Cicadellidae,ACCEPTED,96,EXACT,2019-12-02T14:29:52Z
S15185,7305,FAMILY,Dolichopodidae,DOLICHOPODIDAE sp.,Animalia,Arthropoda,Insecta,Diptera,Dolichopodidae,NA,NA,long-legged fly,Dolichopodidae,Dolichopodidae,ACCEPTED,96,EXACT,2019-12-02T14:34:03Z
S21005,2487548,SPECIES,Amytornis merrotsyi,Amytornis merrotsyi merrotsyi,Animalia,Chordata,Aves,Passeriformes,Maluridae,Amytornis,Amytornis merrotsyi,Short-tailed Grasswren,"Amytornis merrotsyi Mellor, 1913",Amytornis merrotsyi,ACCEPTED,100,HIGHERRANK,2019-12-02T14:23:42Z
